video_id,category_id,tags_words,title_words,views,tag_length,description_length,title_length,category_names_length,channel_title_length,Analysis_title,Analysis_tags,Analysis_descrp
PE6a5Amt7O8,24.0,73,9,73576.0,271.0,104.0,48.0,13,12.0,Neutral,Positive,Negative
LPBPma9YJnE,24.0,126,18,80901.0,502.0,2363.0,98.0,13,16.0,Positive,Negative,Negative
LPBPma9YJnE,24.0,126,18,91224.0,502.0,2363.0,98.0,13,16.0,Positive,Negative,Negative
LPBPma9YJnE,24.0,126,18,99042.0,502.0,2363.0,98.0,13,16.0,Positive,Negative,Negative
LPBPma9YJnE,24.0,126,18,103566.0,502.0,2363.0,98.0,13,16.0,Positive,Negative,Negative
LPBPma9YJnE,24.0,126,18,105486.0,502.0,2363.0,98.0,13,16.0,Positive,Negative,Negative
LPBPma9YJnE,24.0,126,18,107036.0,502.0,2363.0,98.0,13,16.0,Positive,Negative,Negative
LPBPma9YJnE,24.0,126,18,108463.0,502.0,2363.0,98.0,13,16.0,Positive,Negative,Negative
LPBPma9YJnE,24.0,126,18,109583.0,502.0,2363.0,98.0,13,16.0,Positive,Negative,Negative
LPBPma9YJnE,24.0,126,18,110678.0,502.0,2363.0,98.0,13,16.0,Positive,Negative,Negative
LPBPma9YJnE,24.0,126,18,112041.0,502.0,2363.0,98.0,13,16.0,Positive,Negative,Negative
LPBPma9YJnE,24.0,126,18,113187.0,502.0,2363.0,98.0,13,16.0,Positive,Negative,Negative
LPBPma9YJnE,24.0,126,18,114417.0,502.0,2363.0,98.0,13,16.0,Positive,Negative,Negative
LPBPma9YJnE,24.0,126,18,115521.0,502.0,2363.0,98.0,13,16.0,Positive,Negative,Negative
bye513KciIk,24.0,83,8,479192.0,306.0,101.0,47.0,13,12.0,Neutral,Positive,Positive
bye513KciIk,24.0,83,8,563127.0,306.0,101.0,47.0,13,12.0,Neutral,Positive,Positive
bye513KciIk,24.0,83,8,618994.0,306.0,101.0,47.0,13,12.0,Neutral,Positive,Positive
bye513KciIk,24.0,83,8,661254.0,306.0,101.0,47.0,13,12.0,Neutral,Positive,Positive
cSp1dM2Vj48,24.0,113,8,3437722.0,409.0,2660.0,42.0,13,21.0,Positive,Positive,Positive
cSp1dM2Vj48,24.0,113,8,7323028.0,409.0,2654.0,42.0,13,21.0,Positive,Positive,Positive
cSp1dM2Vj48,24.0,113,8,9523267.0,409.0,2654.0,42.0,13,21.0,Positive,Positive,Positive
cSp1dM2Vj48,24.0,113,8,10370273.0,409.0,2654.0,42.0,13,21.0,Positive,Positive,Positive
A8HLnDP6uRM,24.0,131,7,1480152.0,448.0,452.0,32.0,13,19.0,Neutral,Positive,Negative
A8HLnDP6uRM,24.0,131,7,2142164.0,448.0,452.0,32.0,13,19.0,Neutral,Positive,Negative
A8HLnDP6uRM,24.0,131,7,2432846.0,448.0,452.0,32.0,13,19.0,Neutral,Positive,Negative
A8HLnDP6uRM,24.0,131,7,2604640.0,448.0,452.0,32.0,13,19.0,Neutral,Positive,Negative
A8HLnDP6uRM,24.0,131,7,2743968.0,448.0,452.0,32.0,13,19.0,Neutral,Positive,Negative
A8HLnDP6uRM,24.0,131,7,2838859.0,448.0,452.0,32.0,13,19.0,Neutral,Positive,Negative
A8HLnDP6uRM,24.0,131,7,2935898.0,448.0,452.0,32.0,13,19.0,Neutral,Positive,Negative
QPn3lUhzaqM,24.0,60,10,196839.0,213.0,190.0,48.0,13,14.0,Negative,Negative,Negative
QPn3lUhzaqM,24.0,60,10,298203.0,213.0,190.0,48.0,13,14.0,Negative,Negative,Negative
5c7FL9QV1bs,24.0,135,16,14346.0,504.0,3051.0,74.0,13,11.0,Positive,Positive,Positive
5c7FL9QV1bs,24.0,135,16,15767.0,504.0,3051.0,74.0,13,11.0,Positive,Positive,Positive
5c7FL9QV1bs,24.0,135,16,17140.0,504.0,3051.0,74.0,13,11.0,Positive,Positive,Positive
5c7FL9QV1bs,24.0,135,16,18099.0,504.0,3051.0,74.0,13,11.0,Positive,Positive,Positive
5c7FL9QV1bs,24.0,135,16,19331.0,504.0,3051.0,74.0,13,11.0,Positive,Positive,Positive
5c7FL9QV1bs,24.0,135,16,20029.0,504.0,3051.0,74.0,13,11.0,Positive,Positive,Positive
5c7FL9QV1bs,24.0,135,16,20669.0,504.0,3051.0,74.0,13,11.0,Positive,Positive,Positive
5c7FL9QV1bs,24.0,135,16,21245.0,504.0,3051.0,74.0,13,11.0,Positive,Positive,Positive
5c7FL9QV1bs,24.0,135,16,21856.0,504.0,3051.0,74.0,13,11.0,Positive,Positive,Positive
khPLWaBioOs,24.0,114,11,7691902.0,407.0,757.0,52.0,13,16.0,Neutral,Positive,Positive
khPLWaBioOs,24.0,114,11,9970464.0,407.0,757.0,52.0,13,16.0,Neutral,Positive,Positive
khPLWaBioOs,24.0,114,11,11767339.0,407.0,757.0,52.0,13,16.0,Neutral,Positive,Positive
khPLWaBioOs,24.0,114,11,13445632.0,407.0,757.0,52.0,13,16.0,Neutral,Positive,Positive
khPLWaBioOs,24.0,114,11,15313469.0,407.0,757.0,52.0,13,16.0,Neutral,Positive,Positive
khPLWaBioOs,24.0,114,11,17385229.0,407.0,757.0,52.0,13,16.0,Neutral,Positive,Positive
khPLWaBioOs,24.0,114,11,18938867.0,407.0,757.0,52.0,13,16.0,Neutral,Positive,Positive
khPLWaBioOs,24.0,114,11,20125915.0,407.0,757.0,52.0,13,16.0,Neutral,Positive,Positive
khPLWaBioOs,24.0,114,11,21289570.0,407.0,757.0,52.0,13,16.0,Neutral,Positive,Positive
khPLWaBioOs,24.0,114,11,22472985.0,407.0,757.0,52.0,13,16.0,Neutral,Positive,Positive
khPLWaBioOs,24.0,114,11,23660453.0,407.0,757.0,52.0,13,16.0,Neutral,Positive,Positive
khPLWaBioOs,24.0,114,11,24912859.0,407.0,757.0,52.0,13,16.0,Neutral,Positive,Positive
khPLWaBioOs,24.0,114,11,26099649.0,407.0,757.0,52.0,13,16.0,Neutral,Positive,Positive
khPLWaBioOs,24.0,114,11,27293198.0,407.0,757.0,52.0,13,16.0,Neutral,Positive,Positive
khPLWaBioOs,24.0,114,11,28403017.0,407.0,757.0,52.0,13,16.0,Neutral,Positive,Positive
khPLWaBioOs,24.0,114,11,29395579.0,407.0,757.0,52.0,13,16.0,Neutral,Positive,Positive
khPLWaBioOs,24.0,114,11,30326816.0,407.0,757.0,52.0,13,16.0,Neutral,Positive,Positive
khPLWaBioOs,24.0,114,11,31172592.0,407.0,757.0,52.0,13,16.0,Neutral,Positive,Positive
khPLWaBioOs,24.0,114,11,31940868.0,407.0,757.0,52.0,13,16.0,Neutral,Positive,Positive
ii3n7hYQOl4,24.0,101,9,6226815.0,481.0,746.0,59.0,13,27.0,Negative,Positive,Positive
ii3n7hYQOl4,24.0,101,9,7202196.0,481.0,746.0,59.0,13,27.0,Negative,Positive,Positive
ii3n7hYQOl4,24.0,101,9,7894921.0,481.0,746.0,59.0,13,27.0,Negative,Positive,Positive
ii3n7hYQOl4,24.0,101,9,8491025.0,481.0,746.0,59.0,13,27.0,Negative,Positive,Positive
ii3n7hYQOl4,24.0,101,9,8977497.0,481.0,746.0,59.0,13,27.0,Negative,Positive,Positive
ii3n7hYQOl4,24.0,101,9,9290056.0,481.0,746.0,59.0,13,27.0,Negative,Positive,Positive
ii3n7hYQOl4,24.0,101,9,9550368.0,481.0,746.0,59.0,13,27.0,Negative,Positive,Positive
ii3n7hYQOl4,24.0,101,9,9795422.0,481.0,746.0,59.0,13,27.0,Negative,Positive,Positive
ii3n7hYQOl4,24.0,101,9,9993284.0,481.0,746.0,59.0,13,27.0,Negative,Positive,Positive
ii3n7hYQOl4,24.0,101,9,10119222.0,481.0,746.0,59.0,13,27.0,Negative,Positive,Positive
ii3n7hYQOl4,24.0,101,9,10210986.0,481.0,746.0,59.0,13,27.0,Negative,Positive,Positive
ii3n7hYQOl4,24.0,101,9,10244411.0,481.0,746.0,59.0,13,27.0,Negative,Positive,Positive
ii3n7hYQOl4,24.0,101,9,10274324.0,481.0,746.0,59.0,13,27.0,Negative,Positive,Positive
ii3n7hYQOl4,24.0,101,9,10300664.0,481.0,746.0,59.0,13,27.0,Negative,Positive,Positive
ii3n7hYQOl4,24.0,101,9,10323830.0,481.0,746.0,59.0,13,27.0,Negative,Positive,Positive
ii3n7hYQOl4,24.0,101,9,10349746.0,481.0,746.0,59.0,13,27.0,Negative,Positive,Positive
B4WBB8gAwTE,24.0,44,9,351467.0,145.0,343.0,39.0,13,12.0,Negative,Negative,Negative
B4WBB8gAwTE,24.0,44,9,495074.0,145.0,343.0,39.0,13,12.0,Negative,Negative,Negative
B4WBB8gAwTE,24.0,44,9,593798.0,145.0,343.0,39.0,13,12.0,Negative,Negative,Negative
B4WBB8gAwTE,24.0,44,9,697112.0,145.0,343.0,39.0,13,12.0,Negative,Negative,Negative
B4WBB8gAwTE,24.0,44,9,772099.0,145.0,343.0,39.0,13,12.0,Negative,Negative,Negative
jjbcWoPXyas,24.0,88,4,50728.0,317.0,1314.0,24.0,13,20.0,Negative,Positive,Positive
jjbcWoPXyas,24.0,88,4,61612.0,317.0,1314.0,24.0,13,20.0,Negative,Positive,Positive
jjbcWoPXyas,24.0,88,4,65410.0,317.0,1314.0,24.0,13,20.0,Negative,Positive,Positive
jjbcWoPXyas,24.0,88,4,67730.0,317.0,1314.0,24.0,13,20.0,Negative,Positive,Positive
jjbcWoPXyas,24.0,88,4,69755.0,317.0,1314.0,24.0,13,20.0,Negative,Positive,Positive
jjbcWoPXyas,24.0,88,4,71630.0,317.0,1314.0,24.0,13,20.0,Negative,Positive,Positive
jjbcWoPXyas,24.0,88,4,73078.0,317.0,1314.0,24.0,13,20.0,Negative,Positive,Positive
jjbcWoPXyas,24.0,88,4,74296.0,317.0,1314.0,24.0,13,20.0,Negative,Positive,Positive
0DpCDxoj_Xg,24.0,88,8,690533.0,305.0,1427.0,47.0,13,36.0,Neutral,Positive,Positive
2lCW-iaOZ_M,24.0,54,12,272888.0,186.0,110.0,54.0,13,14.0,Negative,Negative,Negative
2lCW-iaOZ_M,24.0,54,12,337845.0,186.0,110.0,54.0,13,14.0,Negative,Negative,Negative
2lCW-iaOZ_M,24.0,54,12,381264.0,186.0,110.0,54.0,13,14.0,Negative,Negative,Negative
2lCW-iaOZ_M,24.0,54,12,427844.0,186.0,110.0,54.0,13,14.0,Negative,Negative,Negative
2lCW-iaOZ_M,24.0,54,12,471073.0,186.0,110.0,54.0,13,14.0,Negative,Negative,Negative
2lCW-iaOZ_M,24.0,54,12,517280.0,186.0,110.0,54.0,13,14.0,Negative,Negative,Negative
2lCW-iaOZ_M,24.0,54,12,557877.0,186.0,110.0,54.0,13,14.0,Negative,Negative,Negative
SEmz3MZHYds,24.0,61,9,99009.0,192.0,285.0,37.0,13,8.0,Neutral,Positive,Neutral
SEmz3MZHYds,24.0,61,9,101549.0,192.0,285.0,37.0,13,8.0,Neutral,Positive,Neutral
SEmz3MZHYds,24.0,61,9,103415.0,192.0,285.0,37.0,13,8.0,Neutral,Positive,Neutral
eRdjw3dlGEE,24.0,69,8,45773.0,296.0,1995.0,44.0,13,3.0,Positive,Neutral,Positive
eRdjw3dlGEE,24.0,69,8,46059.0,296.0,1995.0,44.0,13,3.0,Positive,Neutral,Positive
pA5NbgdpRpk,24.0,49,13,764775.0,180.0,183.0,69.0,13,29.0,Neutral,Neutral,Neutral
IQYLPEuAClo,24.0,88,5,1842639.0,305.0,1542.0,27.0,13,36.0,Positive,Positive,Positive
IQYLPEuAClo,24.0,88,5,2464874.0,305.0,1542.0,27.0,13,36.0,Positive,Positive,Positive
XkVwqEdYlNA,24.0,113,17,299914.0,442.0,686.0,87.0,13,11.0,Negative,Negative,Negative
XkVwqEdYlNA,24.0,113,17,676973.0,442.0,686.0,87.0,13,11.0,Negative,Negative,Negative
XkVwqEdYlNA,24.0,113,17,855787.0,442.0,686.0,87.0,13,11.0,Negative,Negative,Negative
XkVwqEdYlNA,24.0,113,17,979151.0,442.0,686.0,87.0,13,11.0,Negative,Negative,Negative
XkVwqEdYlNA,24.0,113,17,1096827.0,442.0,686.0,87.0,13,11.0,Negative,Negative,Negative
XkVwqEdYlNA,24.0,113,17,1193773.0,442.0,686.0,87.0,13,11.0,Negative,Negative,Negative
XkVwqEdYlNA,24.0,113,17,1324411.0,442.0,686.0,87.0,13,11.0,Negative,Negative,Negative
XkVwqEdYlNA,24.0,113,17,1473256.0,442.0,686.0,87.0,13,11.0,Negative,Negative,Negative
XkVwqEdYlNA,24.0,113,17,1559554.0,442.0,686.0,87.0,13,11.0,Negative,Negative,Negative
XkVwqEdYlNA,24.0,113,17,1633470.0,442.0,686.0,87.0,13,11.0,Negative,Negative,Negative
XkVwqEdYlNA,24.0,113,17,1685252.0,442.0,686.0,87.0,13,11.0,Negative,Negative,Negative
XkVwqEdYlNA,24.0,113,17,1727961.0,442.0,686.0,87.0,13,11.0,Negative,Negative,Negative
XkVwqEdYlNA,24.0,113,17,1765356.0,442.0,686.0,87.0,13,11.0,Negative,Negative,Negative
SWeEeugBQ6w,24.0,75,8,94034.0,289.0,114.0,54.0,13,12.0,Positive,Neutral,Neutral
wujdQNW6B5c,24.0,28,6,116728.0,97.0,85.0,41.0,13,16.0,Positive,Positive,Neutral
wujdQNW6B5c,24.0,28,6,129381.0,97.0,85.0,41.0,13,16.0,Positive,Positive,Neutral
wujdQNW6B5c,24.0,28,6,139042.0,97.0,85.0,41.0,13,16.0,Positive,Positive,Neutral
wujdQNW6B5c,24.0,28,6,148625.0,97.0,85.0,41.0,13,16.0,Positive,Positive,Neutral
wujdQNW6B5c,24.0,28,6,155931.0,97.0,85.0,41.0,13,16.0,Positive,Positive,Neutral
wujdQNW6B5c,24.0,28,6,161592.0,97.0,85.0,41.0,13,16.0,Positive,Positive,Neutral
wujdQNW6B5c,24.0,28,6,166160.0,97.0,85.0,41.0,13,16.0,Positive,Positive,Neutral
wujdQNW6B5c,24.0,28,6,170322.0,97.0,85.0,41.0,13,16.0,Positive,Positive,Neutral
wujdQNW6B5c,24.0,28,6,174222.0,97.0,85.0,41.0,13,16.0,Positive,Positive,Neutral
wujdQNW6B5c,24.0,28,6,178042.0,97.0,85.0,41.0,13,16.0,Positive,Positive,Neutral
wujdQNW6B5c,24.0,28,6,181944.0,97.0,85.0,41.0,13,16.0,Positive,Positive,Neutral
wujdQNW6B5c,24.0,28,6,185798.0,97.0,85.0,41.0,13,16.0,Positive,Positive,Neutral
wujdQNW6B5c,24.0,28,6,189274.0,97.0,85.0,41.0,13,16.0,Positive,Positive,Neutral
sQc00uS6qjY,24.0,108,17,126012.0,479.0,1797.0,81.0,13,8.0,Neutral,Positive,Positive
sQc00uS6qjY,24.0,108,17,135355.0,479.0,1797.0,81.0,13,8.0,Neutral,Positive,Positive
sQc00uS6qjY,24.0,108,17,144395.0,479.0,1797.0,81.0,13,8.0,Neutral,Positive,Positive
sQc00uS6qjY,24.0,108,17,156375.0,479.0,1797.0,81.0,13,8.0,Neutral,Positive,Positive
sQc00uS6qjY,24.0,108,17,166723.0,479.0,1797.0,81.0,13,8.0,Neutral,Positive,Positive
sQc00uS6qjY,24.0,108,17,175400.0,479.0,1797.0,81.0,13,8.0,Neutral,Positive,Positive
sQc00uS6qjY,24.0,108,17,183042.0,479.0,1797.0,81.0,13,8.0,Neutral,Positive,Positive
sQc00uS6qjY,24.0,108,17,189996.0,479.0,1797.0,81.0,13,8.0,Neutral,Positive,Positive
hWgy6gAK9OA,24.0,51,9,82246.0,191.0,951.0,41.0,13,3.0,Negative,Negative,Negative
hWgy6gAK9OA,24.0,51,9,83968.0,191.0,951.0,41.0,13,3.0,Negative,Negative,Negative
hWgy6gAK9OA,24.0,51,9,84947.0,191.0,951.0,41.0,13,3.0,Negative,Negative,Negative
hWgy6gAK9OA,24.0,51,9,85979.0,191.0,951.0,41.0,13,3.0,Negative,Negative,Negative
hWgy6gAK9OA,24.0,51,9,86660.0,191.0,951.0,41.0,13,3.0,Negative,Negative,Negative
hWgy6gAK9OA,24.0,51,9,87313.0,191.0,951.0,41.0,13,3.0,Negative,Negative,Negative
hWgy6gAK9OA,24.0,51,9,87840.0,191.0,951.0,41.0,13,3.0,Negative,Negative,Negative
hWgy6gAK9OA,24.0,51,9,88373.0,191.0,951.0,41.0,13,3.0,Negative,Negative,Negative
hWgy6gAK9OA,24.0,51,9,88871.0,191.0,951.0,41.0,13,3.0,Negative,Negative,Negative
hWgy6gAK9OA,24.0,51,9,89383.0,191.0,951.0,41.0,13,3.0,Negative,Negative,Negative
hWgy6gAK9OA,24.0,51,9,89807.0,191.0,951.0,41.0,13,3.0,Negative,Negative,Negative
hWgy6gAK9OA,24.0,51,9,90174.0,191.0,951.0,41.0,13,3.0,Negative,Negative,Negative
mkpINSUnDpA,24.0,100,15,2565614.0,418.0,380.0,99.0,13,18.0,Neutral,Positive,Positive
mkpINSUnDpA,24.0,100,15,2629337.0,418.0,380.0,99.0,13,18.0,Neutral,Positive,Positive
mkpINSUnDpA,24.0,100,15,2674240.0,418.0,380.0,99.0,13,18.0,Neutral,Positive,Positive
mkpINSUnDpA,24.0,100,15,2736370.0,418.0,380.0,99.0,13,18.0,Neutral,Positive,Positive
mkpINSUnDpA,24.0,100,15,2803249.0,418.0,380.0,99.0,13,18.0,Neutral,Positive,Positive
mkpINSUnDpA,24.0,100,15,2886606.0,418.0,380.0,99.0,13,18.0,Neutral,Positive,Positive
mkpINSUnDpA,24.0,100,15,2972279.0,418.0,380.0,99.0,13,18.0,Neutral,Positive,Positive
mkpINSUnDpA,24.0,100,15,3038280.0,418.0,380.0,99.0,13,18.0,Neutral,Positive,Positive
mkpINSUnDpA,24.0,100,15,3097641.0,418.0,380.0,99.0,13,18.0,Neutral,Positive,Positive
mkpINSUnDpA,24.0,100,15,3153709.0,418.0,380.0,99.0,13,18.0,Neutral,Positive,Positive
zxGg8QqWrRQ,24.0,108,17,100286.0,382.0,778.0,89.0,13,7.0,Positive,Neutral,Positive
zxGg8QqWrRQ,24.0,108,17,110585.0,382.0,778.0,89.0,13,7.0,Positive,Neutral,Positive
zxGg8QqWrRQ,24.0,108,17,116706.0,382.0,778.0,89.0,13,7.0,Positive,Neutral,Positive
zxGg8QqWrRQ,24.0,108,17,120857.0,382.0,778.0,89.0,13,7.0,Positive,Neutral,Positive
zxGg8QqWrRQ,24.0,108,17,124057.0,382.0,778.0,89.0,13,7.0,Positive,Neutral,Positive
hu_4yAZVNsU,24.0,39,13,897442.0,149.0,183.0,74.0,13,29.0,Negative,Negative,Neutral
hu_4yAZVNsU,24.0,39,13,1337906.0,149.0,183.0,74.0,13,29.0,Negative,Negative,Neutral
hu_4yAZVNsU,24.0,39,13,1560188.0,149.0,183.0,74.0,13,29.0,Negative,Negative,Neutral
hu_4yAZVNsU,24.0,39,13,1717458.0,149.0,183.0,74.0,13,29.0,Negative,Negative,Neutral
hu_4yAZVNsU,24.0,39,13,1861557.0,149.0,183.0,74.0,13,29.0,Negative,Negative,Neutral
hu_4yAZVNsU,24.0,39,13,1962364.0,149.0,183.0,74.0,13,29.0,Negative,Negative,Neutral
hu_4yAZVNsU,24.0,39,13,2028315.0,149.0,183.0,74.0,13,29.0,Negative,Negative,Neutral
hu_4yAZVNsU,24.0,39,13,2077001.0,149.0,183.0,74.0,13,29.0,Negative,Negative,Neutral
hu_4yAZVNsU,24.0,39,13,2115729.0,149.0,183.0,74.0,13,29.0,Negative,Negative,Neutral
hu_4yAZVNsU,24.0,39,13,2142693.0,149.0,183.0,74.0,13,29.0,Negative,Negative,Neutral
hu_4yAZVNsU,24.0,39,13,2165152.0,149.0,183.0,74.0,13,29.0,Negative,Negative,Neutral
hu_4yAZVNsU,24.0,39,13,2180830.0,149.0,183.0,74.0,13,29.0,Negative,Negative,Neutral
hu_4yAZVNsU,24.0,39,13,2201205.0,149.0,183.0,74.0,13,29.0,Negative,Negative,Neutral
hu_4yAZVNsU,24.0,39,13,2222385.0,149.0,183.0,74.0,13,29.0,Negative,Negative,Neutral
hu_4yAZVNsU,24.0,39,13,2241055.0,149.0,183.0,74.0,13,29.0,Negative,Negative,Neutral
hu_4yAZVNsU,24.0,39,13,2257432.0,149.0,183.0,74.0,13,29.0,Negative,Negative,Neutral
hu_4yAZVNsU,24.0,39,13,2271378.0,149.0,183.0,74.0,13,29.0,Negative,Negative,Neutral
hu_4yAZVNsU,24.0,39,13,2310736.0,149.0,183.0,74.0,13,29.0,Negative,Negative,Neutral
h_67XloYXTc,24.0,107,10,577476.0,342.0,125.0,51.0,13,12.0,Neutral,Negative,Positive
h_67XloYXTc,24.0,107,10,1166974.0,342.0,125.0,51.0,13,12.0,Neutral,Negative,Positive
h_67XloYXTc,24.0,107,10,1576814.0,342.0,125.0,51.0,13,12.0,Neutral,Negative,Positive
h_67XloYXTc,24.0,107,10,1876028.0,342.0,125.0,51.0,13,12.0,Neutral,Negative,Positive
h_67XloYXTc,24.0,107,10,2092066.0,342.0,125.0,51.0,13,12.0,Neutral,Negative,Positive
E7Er4t8PIYw,24.0,57,6,24494.0,170.0,180.0,30.0,13,14.0,Neutral,Positive,Neutral
E7Er4t8PIYw,24.0,57,6,31179.0,170.0,180.0,30.0,13,14.0,Neutral,Positive,Neutral
E7Er4t8PIYw,24.0,57,6,34124.0,170.0,180.0,30.0,13,14.0,Neutral,Positive,Neutral
E7Er4t8PIYw,24.0,57,6,36225.0,170.0,180.0,30.0,13,14.0,Neutral,Positive,Neutral
E7Er4t8PIYw,24.0,57,6,37762.0,170.0,180.0,30.0,13,14.0,Neutral,Positive,Neutral
E7Er4t8PIYw,24.0,57,6,38824.0,170.0,180.0,30.0,13,14.0,Neutral,Positive,Neutral
E7Er4t8PIYw,24.0,57,6,39783.0,170.0,180.0,30.0,13,14.0,Neutral,Positive,Neutral
E7Er4t8PIYw,24.0,57,6,40581.0,170.0,180.0,30.0,13,14.0,Neutral,Positive,Neutral
E7Er4t8PIYw,24.0,57,6,41109.0,170.0,180.0,30.0,13,14.0,Neutral,Positive,Neutral
E7Er4t8PIYw,24.0,57,6,41639.0,170.0,180.0,30.0,13,14.0,Neutral,Positive,Neutral
E7Er4t8PIYw,24.0,57,6,42175.0,170.0,180.0,30.0,13,14.0,Neutral,Positive,Neutral
E7Er4t8PIYw,24.0,57,6,42348.0,170.0,180.0,30.0,13,14.0,Neutral,Positive,Neutral
E7Er4t8PIYw,24.0,57,6,42556.0,170.0,180.0,30.0,13,14.0,Neutral,Positive,Neutral
E7Er4t8PIYw,24.0,57,6,42813.0,170.0,180.0,30.0,13,14.0,Neutral,Positive,Neutral
E7Er4t8PIYw,24.0,57,6,43059.0,170.0,180.0,30.0,13,14.0,Neutral,Positive,Neutral
E7Er4t8PIYw,24.0,57,6,43285.0,170.0,180.0,30.0,13,14.0,Neutral,Positive,Neutral
YfOHh5mt9SM,24.0,37,14,292107.0,144.0,1907.0,68.0,13,13.0,Positive,Negative,Positive
YfOHh5mt9SM,24.0,37,14,344149.0,144.0,1907.0,68.0,13,13.0,Positive,Negative,Positive
YfOHh5mt9SM,24.0,37,14,384765.0,144.0,1907.0,68.0,13,13.0,Positive,Negative,Positive
YfOHh5mt9SM,24.0,37,14,414414.0,144.0,1907.0,68.0,13,13.0,Positive,Negative,Positive
YfOHh5mt9SM,24.0,37,14,440000.0,144.0,1907.0,68.0,13,13.0,Positive,Negative,Positive
YfOHh5mt9SM,24.0,37,14,461540.0,144.0,1907.0,68.0,13,13.0,Positive,Negative,Positive
YfOHh5mt9SM,24.0,37,14,480095.0,144.0,1907.0,68.0,13,13.0,Positive,Negative,Positive
YfOHh5mt9SM,24.0,37,14,497319.0,144.0,1907.0,68.0,13,13.0,Positive,Negative,Positive
YfOHh5mt9SM,24.0,37,14,510435.0,144.0,1907.0,68.0,13,13.0,Positive,Negative,Positive
YfOHh5mt9SM,24.0,37,14,522809.0,144.0,1907.0,68.0,13,13.0,Positive,Negative,Positive
YfOHh5mt9SM,24.0,37,14,531587.0,144.0,1907.0,68.0,13,13.0,Positive,Negative,Positive
YfOHh5mt9SM,24.0,37,14,541684.0,144.0,1907.0,68.0,13,13.0,Positive,Negative,Positive
YfOHh5mt9SM,24.0,37,14,556631.0,144.0,1907.0,68.0,13,13.0,Positive,Negative,Positive
YfOHh5mt9SM,24.0,37,14,577874.0,144.0,1907.0,68.0,13,13.0,Positive,Negative,Positive
YfOHh5mt9SM,24.0,37,14,595378.0,144.0,1907.0,68.0,13,13.0,Positive,Negative,Positive
YfOHh5mt9SM,24.0,37,14,607352.0,144.0,1907.0,68.0,13,13.0,Positive,Negative,Positive
YfOHh5mt9SM,24.0,37,14,617941.0,144.0,1907.0,68.0,13,13.0,Positive,Negative,Positive
YfOHh5mt9SM,24.0,37,14,625030.0,144.0,1907.0,68.0,13,13.0,Positive,Negative,Positive
IC_lnyn2R2Q,24.0,89,9,385422.0,335.0,2703.0,42.0,13,21.0,Neutral,Neutral,Positive
IC_lnyn2R2Q,24.0,89,9,572973.0,335.0,2703.0,42.0,13,21.0,Neutral,Neutral,Positive
IC_lnyn2R2Q,24.0,89,9,784143.0,335.0,2703.0,42.0,13,21.0,Neutral,Neutral,Positive
IC_lnyn2R2Q,24.0,89,9,967640.0,335.0,2703.0,42.0,13,21.0,Neutral,Neutral,Positive
c_y2xNUu2aU,24.0,102,11,826981.0,383.0,2015.0,53.0,13,9.0,Positive,Positive,Positive
c_y2xNUu2aU,24.0,102,11,839018.0,383.0,2015.0,53.0,13,9.0,Positive,Positive,Positive
c_y2xNUu2aU,24.0,102,11,851838.0,383.0,2015.0,53.0,13,9.0,Positive,Positive,Positive
YKKE-LX5FPE,24.0,93,17,338719.0,394.0,141.0,88.0,13,22.0,Negative,Negative,Negative
YKKE-LX5FPE,24.0,93,17,663417.0,394.0,141.0,88.0,13,22.0,Negative,Negative,Negative
YKKE-LX5FPE,24.0,93,17,886485.0,394.0,141.0,88.0,13,22.0,Negative,Negative,Negative
YKKE-LX5FPE,24.0,93,17,1083486.0,394.0,141.0,88.0,13,22.0,Negative,Negative,Negative
YKKE-LX5FPE,24.0,93,17,1200192.0,394.0,141.0,88.0,13,22.0,Negative,Negative,Negative
YKKE-LX5FPE,24.0,93,17,1272655.0,394.0,141.0,88.0,13,22.0,Negative,Negative,Negative
YKKE-LX5FPE,24.0,93,17,1296809.0,394.0,141.0,88.0,13,22.0,Negative,Negative,Negative
YKKE-LX5FPE,24.0,93,17,1316394.0,394.0,141.0,88.0,13,22.0,Negative,Negative,Negative
YKKE-LX5FPE,24.0,93,17,1338767.0,394.0,141.0,88.0,13,22.0,Negative,Negative,Negative
YKKE-LX5FPE,24.0,93,17,1364445.0,394.0,141.0,88.0,13,22.0,Negative,Negative,Negative
YKKE-LX5FPE,24.0,93,17,1388746.0,394.0,141.0,88.0,13,22.0,Negative,Negative,Negative
YKKE-LX5FPE,24.0,93,17,1407637.0,394.0,141.0,88.0,13,22.0,Negative,Negative,Negative
YKKE-LX5FPE,24.0,93,17,1421242.0,394.0,141.0,88.0,13,22.0,Negative,Negative,Negative
YKKE-LX5FPE,24.0,93,17,1434773.0,394.0,141.0,88.0,13,22.0,Negative,Negative,Negative
YKKE-LX5FPE,24.0,93,17,1448574.0,394.0,141.0,88.0,13,22.0,Negative,Negative,Negative
YKKE-LX5FPE,24.0,93,17,1460867.0,394.0,141.0,88.0,13,22.0,Negative,Negative,Negative
YKKE-LX5FPE,24.0,93,17,1469966.0,394.0,141.0,88.0,13,22.0,Negative,Negative,Negative
TZSVf-yD7N8,24.0,88,14,1371115.0,305.0,1401.0,72.0,13,36.0,Neutral,Positive,Positive
TZSVf-yD7N8,24.0,88,14,2171350.0,305.0,1401.0,72.0,13,36.0,Neutral,Positive,Positive
